Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2024-111388,9/2/2024,9/2/2024,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Golf Accessories,Golf Shoes,Premium Golf Shoes,215.976,3,0.2,-2.6997
US-2024-111423,8/17/2024,8/19/2024,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,FUR-CH-10003981,Golf Accessories,Golf Shoes,Premium Golf Shoes,462.564,2,0.1,97.6524
US-2024-111423,8/17/2024,8/19/2024,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,Golf Equipment,Golf Bags,High-Quality Golf Bags,895.92,5,0.2,302.373
US-2024-111556,11/20/2024,11/22/2024,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Golf Accessories,,Premium nan,183.968,2,0.2,-25.2956
US-2024-111556,11/20/2024,11/22/2024,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004602,Golf Equipment,Golf Tees,High-Quality Golf Tees,68.97,3,0,19.3116
US-2024-111556,11/20/2024,11/22/2024,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003651,Golf Equipment,Golf Balls,High-Quality Golf Balls,46.76,7,0,22.4448
US-2024-111556,11/20/2024,11/22/2024,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,1259.97,3,0,327.5922
US-2024-111577,10/16/2024,10/21/2024,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Golf Equipment,Golf Balls,High-Quality Golf Balls,307.776,7,0.2,111.5688
US-2024-111591,3/21/2024,3/25/2024,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Golf Accessories,,Premium nan,22.14,3,0,6.4206
US-2024-111591,3/21/2024,3/25/2024,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Golf Equipment,Golf Bags,High-Quality Golf Bags,30.576,6,0.2,10.3194
US-2024-111591,3/21/2024,3/25/2024,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Golf Equipment,,High-Quality nan,13.02,7,0,0.3906
US-2024-111591,3/21/2024,3/25/2024,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Golf Equipment,Golf Carts,High-Quality Golf Carts,359.32,4,0,7.1864
US-2024-111647,7/3/2024,7/7/2024,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,167.968,4,0.2,62.988
US-2024-111689,11/30/2024,12/2/2024,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,FUR-CH-10004287,Golf Accessories,Golf Shoes,Premium Golf Shoes,1242.9,5,0.1,262.39
US-2024-111689,11/30/2024,12/2/2024,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003984,Golf Equipment,Golf Bags,High-Quality Golf Bags,68.472,3,0.2,23.1093
US-2024-111717,10/10/2024,10/16/2024,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Golf Accessories,Golf Shoes,Premium Golf Shoes,239.358,3,0.3,-47.8716
US-2024-111738,1/3/2024,1/7/2024,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Golf Equipment,Golf Tees,High-Quality Golf Tees,9.12,3,0,3.1008
US-2024-111738,1/3/2024,1/7/2024,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Golf Equipment,Golf Bags,High-Quality Golf Bags,2022.272,8,0.2,682.5168
US-2024-111745,11/5/2024,11/6/2024,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Golf Apparel,,Comfortable nan,159.99,1,0,54.3966
US-2024-111759,7/8/2024,7/12/2024,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Golf Equipment,Golf Balls,High-Quality Golf Balls,52.76,2,0,24.2696
US-2024-111808,12/16/2024,12/20/2024,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Golf Equipment,Golf Bags,High-Quality Golf Bags,10.8,5,0,5.184
US-2024-111815,3/3/2024,3/10/2024,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10000785,Golf Accessories,Golf Shoes,Premium Golf Shoes,180.98,1,0,47.0548
US-2024-111815,3/3/2024,3/10/2024,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Golf Apparel,,Comfortable nan,99.98,2,0,42.9914
US-2024-111920,10/22/2024,10/26/2024,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Golf Equipment,Golf Tees,High-Quality Golf Tees,36.44,4,0,12.0252
US-2024-112004,9/25/2024,9/28/2024,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Golf Equipment,Golf Bags,High-Quality Golf Bags,8.595,5,0.7,-6.303
US-2024-112004,9/25/2024,9/28/2024,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Golf Equipment,,High-Quality nan,190.896,2,0.2,-42.9516
US-2024-112039,3/25/2024,3/29/2024,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,470.376,3,0.2,47.0376
US-2024-112172,6/10/2024,6/14/2024,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10024,East,OFF-FA-10004395,Golf Equipment,,High-Quality nan,14.13,3,0,0.7065
US-2024-112333,4/8/2024,4/14/2024,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,07060,East,OFF-AP-10001962,Golf Equipment,,High-Quality nan,41.95,5,0,10.4875
US-2024-112333,4/8/2024,4/14/2024,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,07060,East,OFF-ST-10001780,Golf Equipment,Golf Carts,High-Quality Golf Carts,2591.56,4,0,621.9744
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Golf Accessories,,Premium nan,242.352,8,0.7,-363.528
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Golf Accessories,Golf Shoes,Premium Golf Shoes,906.68,5,0.2,68.001
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Golf Accessories,,Premium nan,508.704,6,0.2,0
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Golf Equipment,Golf Bags,High-Quality Golf Bags,36.624,8,0.7,-24.416
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Golf Equipment,Golf Carts,High-Quality Golf Carts,114.288,1,0.2,12.8574
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,49.616,2,0.2,4.9616
US-2024-112347,12/2/2024,12/6/2024,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,57.36,6,0.2,-14.34
US-2024-112431,10/12/2024,10/14/2024,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Golf Equipment,Golf Tees,High-Quality Golf Tees,5.88,2,0,1.5876
US-2024-112431,10/12/2024,10/14/2024,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Golf Apparel,,Comfortable nan,435.84,12,0,130.752
US-2024-112473,5/25/2024,6/1/2024,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Golf Equipment,Golf Carts,High-Quality Golf Carts,50.136,3,0.2,-11.2806
US-2024-112487,12/26/2024,12/30/2024,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000494,Golf Equipment,Golf Bags,High-Quality Golf Bags,3.132,2,0.7,-2.61
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Golf Accessories,,Premium nan,1292.94,3,0,77.5764
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Golf Equipment,Golf Bags,High-Quality Golf Bags,10.776,3,0.2,3.5022
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Golf Equipment,Golf Bags,High-Quality Golf Bags,11.784,3,0.2,4.2717
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Golf Equipment,Golf Bags,High-Quality Golf Bags,25.584,2,0.2,8.9544
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,14.4,5,0,7.056
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Golf Equipment,Golf Balls,High-Quality Golf Balls,164.88,3,0,80.7912
US-2024-112515,9/17/2024,9/21/2024,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Golf Equipment,Golf Carts,High-Quality Golf Carts,261.74,2,0,65.435
US-2024-112529,11/19/2024,11/21/2024,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Golf Accessories,Golf Clubs,Premium Golf Clubs,718.116,6,0.3,-71.8116
US-2024-112529,11/19/2024,11/21/2024,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Golf Equipment,Golf Tees,High-Quality Golf Tees,31.776,4,0.2,8.7384
US-2024-112536,5/18/2024,5/23/2024,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10002571,Golf Equipment,Golf Bags,High-Quality Golf Bags,1.996,1,0.8,-3.2934
US-2024-112536,5/18/2024,5/23/2024,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003712,Golf Equipment,Golf Bags,High-Quality Golf Bags,6.874,7,0.8,-10.6547
US-2024-112536,5/18/2024,5/23/2024,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-ST-10004835,Golf Equipment,Golf Carts,High-Quality Golf Carts,8.928,2,0.2,0.6696
US-2024-112613,5/28/2024,6/1/2024,JH-15910,Jonathan Howell,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001536,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,54.368,4,0.2,4.0776
US-2024-112725,1/30/2024,2/6/2024,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Golf Accessories,Golf Shoes,Premium Golf Shoes,120.784,1,0.2,-13.5882
US-2024-112725,1/30/2024,2/6/2024,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,Golf Equipment,Golf Tees,High-Quality Golf Tees,8.82,3,0,2.3814
US-2024-112725,1/30/2024,2/6/2024,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10003759,Golf Equipment,Golf Tees,High-Quality Golf Tees,12.74,7,0,5.733
US-2024-112753,6/18/2024,6/23/2024,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Golf Accessories,,Premium nan,917.9235,9,0.15,75.5937
US-2024-112753,6/18/2024,6/23/2024,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Golf Equipment,Golf Balls,High-Quality Golf Balls,38.88,6,0,19.0512
US-2024-112774,9/11/2024,9/12/2024,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Golf Accessories,,Premium nan,34.504,1,0.2,6.0382
US-2024-112809,8/18/2024,8/22/2024,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001098,Golf Equipment,Golf Bags,High-Quality Golf Bags,21.38,5,0.8,-33.139
US-2024-112809,8/18/2024,8/22/2024,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001636,Golf Equipment,Golf Bags,High-Quality Golf Bags,6.744,4,0.8,-11.4648
US-2024-112809,8/18/2024,8/22/2024,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10002276,Golf Equipment,Golf Carts,High-Quality Golf Carts,200.064,3,0.2,12.504
US-2024-112844,11/13/2024,11/16/2024,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10004845,Golf Accessories,,Premium nan,154.95,3,0,30.99
US-2024-112844,11/13/2024,11/16/2024,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,TEC-PH-10003988,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,43.6,4,0,12.208
US-2024-112865,5/18/2024,5/22/2024,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Golf Apparel,,Comfortable nan,36.048,3,0.2,-0.9012
US-2024-112900,4/9/2024,4/12/2024,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002867,Golf Equipment,Golf Bags,High-Quality Golf Bags,478.24,8,0,219.9904
US-2024-112928,6/1/2024,6/5/2024,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Golf Equipment,,High-Quality nan,17.48,5,0.2,1.311
US-2024-112956,8/21/2024,8/27/2024,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003976,Golf Accessories,,Premium nan,25.16,2,0,8.5544
US-2024-112956,8/21/2024,8/27/2024,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10004960,Golf Accessories,,Premium nan,91.92,4,0,31.2528
US-2024-112956,8/21/2024,8/27/2024,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,OFF-PA-10000357,Golf Equipment,Golf Balls,High-Quality Golf Balls,277.4,5,0,133.152
US-2024-112984,9/16/2024,9/18/2024,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Golf Equipment,Golf Balls,High-Quality Golf Balls,20.544,6,0.2,6.42
US-2024-113075,9/2/2024,9/6/2024,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Golf Apparel,,Comfortable nan,40.68,3,0.2,-7.119
US-2024-113201,6/30/2024,7/5/2024,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Golf Equipment,Golf Balls,High-Quality Golf Balls,204.95,5,0,100.4255
US-2024-113208,3/26/2024,4/2/2024,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-FU-10004245,Golf Accessories,,Premium nan,60.84,3,0,23.1192
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001037,Golf Accessories,,Premium nan,18.96,2,0,8.532
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFF-FA-10003472,Golf Equipment,,High-Quality nan,2.52,2,0,0.1008
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFF-PA-10004156,Golf Equipment,Golf Balls,High-Quality Golf Balls,11.34,1,0,5.5566
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFF-ST-10001590,Golf Equipment,Golf Carts,High-Quality Golf Carts,67.4,5,0,17.524
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,OFF-ST-10002562,Golf Equipment,Golf Carts,High-Quality Golf Carts,18.76,2,0,5.2528
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TEC-AC-10001445,Golf Apparel,,Comfortable nan,12.12,4,0,2.5452
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TEC-AC-10004469,Golf Apparel,,Comfortable nan,159.8,4,0,70.312
US-2024-113278,1/14/2024,1/20/2024,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10000169,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,67.8,4,0,1.356
US-2024-113355,12/1/2024,12/5/2024,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Golf Accessories,Golf Shoes,Premium Golf Shoes,317.058,3,0.3,-18.1176
US-2024-113355,12/1/2024,12/5/2024,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,219.8,5,0.2,24.7275
US-2024-113418,10/1/2024,10/3/2024,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Golf Apparel,,Comfortable nan,1704.89,11,0,767.2005
US-2024-113453,10/21/2024,10/28/2024,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000352,Golf Equipment,Golf Carts,High-Quality Golf Carts,71.376,3,0.2,-4.461
US-2024-113453,10/21/2024,10/28/2024,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004165,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,329.988,2,0.4,-76.9972
US-2024-113460,11/7/2024,11/9/2024,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Golf Accessories,Golf Shoes,Premium Golf Shoes,272.97,3,0,43.6752
US-2024-113474,3/30/2024,3/31/2024,TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Golf Equipment,,High-Quality nan,325.86,2,0,149.8956
US-2024-113481,1/2/2024,1/4/2024,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Golf Equipment,Golf Bags,High-Quality Golf Bags,28.854,6,0.7,-21.1596
US-2024-113481,1/2/2024,1/4/2024,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10003694,Golf Equipment,Golf Bags,High-Quality Golf Bags,15.66,5,0.7,-12.528
US-2024-113481,1/2/2024,1/4/2024,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Golf Apparel,,Comfortable nan,695.7,2,0.5,-27.828
US-2024-113530,5/19/2024,5/21/2024,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Golf Accessories,Golf Shoes,Premium Golf Shoes,681.408,12,0.2,42.588
US-2024-113530,5/19/2024,5/21/2024,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10000122,Golf Equipment,Golf Tees,High-Quality Golf Tees,5.58,1,0,1.395
US-2024-113530,5/19/2024,5/21/2024,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Golf Equipment,Golf Tees,High-Quality Golf Tees,3.52,2,0,1.0208
US-2024-113530,5/19/2024,5/21/2024,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,TEC-AC-10001465,Golf Apparel,,Comfortable nan,36.32,1,0,10.896
US-2024-113558,10/21/2024,10/26/2024,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Golf Accessories,Golf Shoes,Premium Golf Shoes,683.952,3,0.2,42.747
US-2024-113558,10/21/2024,10/26/2024,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-FU-10001756,Golf Accessories,,Premium nan,45.696,3,0.2,5.1408
US-2024-113572,11/7/2024,11/11/2024,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Golf Apparel,,Comfortable nan,7.88,4,0,2.5216
US-2024-113670,10/15/2024,10/17/2024,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Golf Accessories,Golf Clubs,Premium Golf Clubs,510.24,3,0.2,6.378
US-2024-113670,10/15/2024,10/17/2024,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Golf Equipment,Golf Balls,High-Quality Golf Balls,204.95,5,0,100.4255
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-TA-10002533,Golf Accessories,Golf Clubs,Premium Golf Clubs,292.1,2,0,58.42
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001679,Golf Equipment,Golf Bags,High-Quality Golf Bags,17.76,2,0,8.88
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-LA-10000476,Golf Equipment,Golf Gloves,High-Quality Golf Gloves,8.26,2,0,3.7996
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10002615,Golf Equipment,Golf Balls,High-Quality Golf Balls,17.64,4,0,8.1144
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001128,Golf Equipment,Golf Carts,High-Quality Golf Carts,332.94,3,0,9.9882
US-2024-113705,3/27/2024,3/29/2024,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10004006,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,206.1,5,0,55.647
US-2024-113852,7/29/2024,8/2/2024,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10003027,Golf Apparel,,Comfortable nan,90.57,3,0,11.7741
US-2024-113873,11/13/2024,11/19/2024,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FUR-BO-10003441,Golf Accessories,,Premium nan,205.9992,3,0.32,-27.2646
US-2024-113873,11/13/2024,11/19/2024,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10000943,Golf Equipment,Golf Carts,High-Quality Golf Carts,61.792,4,0.2,6.1792
US-2024-113908,6/3/2024,6/9/2024,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001932,Golf Accessories,Golf Clubs,Premium Golf Clubs,384.768,2,0.4,-115.4304
US-2024-113908,6/3/2024,6/9/2024,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,OFF-PA-10004156,Golf Equipment,Golf Balls,High-Quality Golf Balls,45.36,4,0,22.2264
US-2024-113908,6/3/2024,6/9/2024,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,TEC-MA-10003173,Golf Apparel,,Comfortable nan,78.66,6,0,36.1836
US-2024-113992,12/14/2024,12/19/2024,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10000577,Golf Accessories,Golf Clubs,Premium Golf Clubs,974.988,4,0.3,-97.4988
US-2024-114034,1/3/2024,1/8/2024,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Golf Equipment,Golf Balls,High-Quality Golf Balls,38.88,6,0,18.6624
US-2024-114055,12/25/2024,12/29/2024,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Golf Equipment,,High-Quality nan,3.62,2,0,1.1946
US-2024-114055,12/25/2024,12/29/2024,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Golf Equipment,Golf Balls,High-Quality Golf Balls,629.1,6,0,301.968
US-2024-114055,12/25/2024,12/29/2024,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Golf Equipment,Golf Balls,High-Quality Golf Balls,96.08,2,0,46.1184
US-2024-114055,12/25/2024,12/29/2024,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,90.48,2,0,23.5248
US-2024-114216,9/2/2024,9/6/2024,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Golf Equipment,Golf Balls,High-Quality Golf Balls,12.192,3,0.2,4.1148
US-2024-114258,11/5/2024,11/10/2024,EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10003012,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,492.768,4,0.2,55.4364
US-2024-114356,8/20/2024,8/26/2024,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,35.96,1,0.2,3.596
US-2024-114370,3/14/2024,3/17/2024,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Golf Apparel,Golf Rangefinders,Comfortable Golf Rangefinders,49.616,2,0.2,4.9616
US-2024-114412,4/15/2024,4/20/2024,AA-10480,Andrew Allen,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10002365,Golf Equipment,Golf Balls,High-Quality Golf Balls,15.552,3,0.2,5.4432
US-2024-114440,9/14/2024,9/17/2024,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Golf Equipment,Golf Balls,High-Quality Golf Balls,19.05,3,0,8.763
